uuid,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
40cc5fd9-9a01-4489-9333-5d7cb1c969d6,-456.0065918,18.42331886,-24.59010696,12.26679707,-26.22375107,8.209453583,-20.24869347,-7.36353159,-10.35645866,-3.39686799,0.859005988,-7.635835171,5.531002522,0.309035093,0.283626378,0.252992421,0.282682776,0.416689545,0.42244038,0.339571059,0.337146014,0.372788638,0.399893701,0.36550799,0.35044986,13.37374153,13.84052664,17.88339008,16.7787368,19.75691116,21.9887143,54.35584964
5704291e-8def-47bc-85fa-dbb4843cc939,-792.2789917,77.41583252,13.31343651,10.07328892,-25.74972725,7.873797894,-4.196518898,-8.878341675,0.035045277,-3.488378048,-9.795645714,-5.602909088,-2.15555048,0.442803472,0.405726165,0.383750439,0.363717765,0.419619381,0.383214235,0.327165514,0.317987055,0.342419237,0.472491175,0.343354911,0.350274712,17.96297154,12.05395737,16.85361806,17.29018119,19.26637772,20.52307302,50.73780809
4288651e-e936-4131-9f66-6c22f867e9f6,-490.1305237,77.8877182,11.3711338,-5.373047829,-16.04924965,-11.86648178,-12.64611816,-10.61381435,-12.17489052,-7.774014473,-2.924087048,-7.95821619,-7.233215332,0.437662542,0.367564559,0.339403212,0.329300553,0.320471644,0.358416528,0.331937283,0.386408567,0.403345287,0.382577181,0.287859827,0.404719949,15.82884884,15.71723838,17.34040518,20.55948245,19.04127606,16.74167244,41.28358901
9c717ce9-742c-4904-bbb9-1d1002c3c9ae,-389.8541565,60.40525436,-24.54278755,6.792390823,-6.521610737,6.246702194,-6.404623985,0.208247691,-7.568776608,-5.19767952,-2.349313498,-12.119524,-0.796183467,0.518546522,0.512585342,0.517141163,0.5133394,0.531047285,0.608650684,0.591907024,0.521033287,0.463953704,0.582584262,0.556041479,0.530668437,18.72259171,11.91454756,14.52556842,15.31141068,17.41467568,19.27708702,52.51320971
f1761c24-c5cb-4d5e-9546-d95fdb6c6f44,-412.3193054,9.60681057,-18.5122776,5.703440666,-11.99389648,-11.55187416,-4.251403332,-4.436314583,5.026947498,-1.248236179,-4.968168736,-6.481852531,-5.203692913,0.565357924,0.483149946,0.527220011,0.554526031,0.517125785,0.511461437,0.485560328,0.509647071,0.635538995,0.609413087,0.574191451,0.564772367,13.9054648,11.93873818,13.75193588,15.87752445,15.61706601,17.82946245,41.16076777
f3aebde6-d1cb-4f8e-8a9d-5f09cc160055,-540.1846313,2.410608768,-1.312066913,-0.955709577,-0.3034513,0.068397157,-0.625255585,-0.719404221,-1.194113851,-1.209999204,-0.795866787,-0.398019075,-0.941830575,0.270763606,0.314511657,0.364887804,0.4491781,0.337811172,0.292084157,0.325082928,0.370234251,0.292670667,0.282276064,0.314438641,0.305742532,15.66029331,15.82594545,17.03960856,16.29691613,17.18924639,15.96587712,35.607866
60c37969-3642-4ade-8428-c509d7f6f002,-461.2769165,33.97243881,-10.35855579,3.357672453,-7.265379906,2.502133369,-11.52101803,-8.083928108,-2.268787146,-7.443999767,-3.667205334,-1.064379096,1.719950795,0.456109613,0.425640911,0.446864337,0.390443683,0.37747404,0.411853433,0.42314738,0.43476817,0.366259813,0.40299657,0.489258617,0.498406142,14.13201153,12.1842119,15.81032781,16.26633622,18.54204229,18.46906045,40.59819299
fe2ccc12-a45d-4a84-8f5c-6d9842578fba,-445.8292847,48.86779022,-32.6075325,-10.92508602,-21.5417614,2.086149693,-9.699961662,-9.536911964,-16.67705345,-5.714944839,-3.502580643,-2.573254585,-1.315286279,0.275482476,0.317123592,0.281640381,0.314370662,0.318688363,0.265839279,0.355749488,0.435577542,0.330214888,0.239579886,0.188128203,0.212613821,14.22512714,14.86803908,20.82843295,21.46310463,23.73787495,25.01991553,48.30651878
380e3cbd-961d-42ff-9553-e902926e6740,-407.3448181,38.75881958,-37.40733719,15.55681801,-7.987624645,0.958684921,-14.43533134,-9.647156715,-4.835722923,-1.712031364,-8.268102646,-5.437814713,1.652738333,0.512829304,0.488858491,0.468893886,0.428146809,0.427302957,0.475390971,0.519233525,0.550445795,0.545842052,0.506310523,0.514669001,0.519695759,11.7565207,10.76557001,12.7568291,14.29056236,15.03525204,16.64230687,41.48572704
aeb4ace7-8713-490e-8353-c376f48fdf30,-460.6174011,31.44182205,30.77034569,10.97292614,18.32843781,16.14739418,8.710047722,5.71233511,-2.422125816,7.613212585,-2.835619688,9.114761353,-0.912190437,0.443398476,0.373808324,0.408020794,0.417228043,0.37656036,0.44019258,0.534444213,0.693516552,0.656653941,0.610377848,0.548066735,0.555296659,14.91897001,11.90912513,14.47118447,14.32807053,15.55724473,15.83776325,48.95867291
e4a43f01-ad6e-4638-b94c-5a8f3b76a409,-434.1039429,51.00585175,-16.11955261,-3.395214796,-4.041935444,-3.397624254,-15.07895088,-5.946992874,-5.811097622,-5.172364235,-3.61441946,-6.071284294,-3.80499053,0.445179909,0.439807355,0.434605181,0.41150564,0.362436116,0.368926823,0.416104466,0.45415929,0.492070377,0.457520008,0.498687208,0.502017438,20.39718388,12.68623159,15.12008304,15.68613384,18.53662827,17.35572933,40.16701371
dbdeb6c4-74d5-4a2a-bdfb-3153e27899c7,-563.6976929,59.55024719,-6.757396221,26.19972229,-0.95269978,1.506678343,-4.981539726,-3.570892096,-5.102789402,0.007016805,-2.683455944,-8.242323875,-2.208179712,0.445335895,0.405971497,0.391005993,0.408451527,0.470766783,0.490764409,0.446687818,0.425871074,0.423022598,0.453441083,0.498289734,0.484295189,15.0876365,12.00809359,13.3724413,14.12990894,15.48337545,16.60447603,38.83329511
b0cd44c7-167e-4a35-b478-0cdd0f7a185d,-603.7559204,102.4403534,-3.206779003,56.99845505,-29.53858757,23.47974205,-15.5119381,15.26184654,-13.25273037,7.597848415,-3.197344542,-5.19872427,6.193282604,0.388758183,0.461241096,0.458551049,0.355818272,0.433364898,0.423080206,0.37900719,0.333885789,0.348006546,0.373718441,0.303034544,0.33555752,17.45588838,13.81480044,17.21261908,19.00367126,20.07955631,20.36420964,59.61490237
3ecdb064-6a40-4b9b-8e79-7f79aef45576,-535.7157593,34.75962067,-18.00036812,-11.73381424,-3.08019948,0.718527794,-0.415424436,-3.171699047,-6.470298767,0.685344458,-11.94395256,-6.569987297,-4.521305084,0.329828113,0.356901884,0.358611077,0.344185084,0.332498252,0.32739234,0.303167611,0.323033035,0.357801706,0.404589742,0.420419931,0.374260038,15.18343095,12.11030706,14.44715565,14.73867154,18.2049563,16.79872556,42.88591787
888b2298-cd89-4aa0-b211-6cb6fe3bd1cf,-429.9693298,54.29973984,-20.93225479,6.34721756,-11.50285435,0.004418028,-11.18844318,-7.916454315,-9.408564568,-7.322982311,1.720835686,-2.270069838,0.393523604,0.548630536,0.459722698,0.454910517,0.462694824,0.359211534,0.341660857,0.393373817,0.425375909,0.364495456,0.335906506,0.288999438,0.394506246,15.04581625,12.74603018,16.8605277,17.28718103,18.92707016,19.54998256,41.12455422
2676f13c-dd34-4a1d-9110-c61022bea7b9,-546.3817749,95.18022919,36.00302124,23.58153152,-1.513165236,-2.03094697,-10.24913311,-10.78191948,-19.86948013,-11.40366173,-10.05610752,-11.55027008,-6.375322819,0.229470283,0.360031962,0.437898815,0.443151891,0.427249908,0.297613204,0.230314761,0.242730021,0.313879788,0.301229894,0.274151832,0.238084048,18.70065467,16.62097991,19.69250068,17.84857558,17.64409538,18.46623002,47.65428353
e84ff260-3559-4c12-9c09-b2d4a77141bd,-785.4755249,81.45887756,-32.46087265,32.48936844,1.002234578,2.220827341,-6.35021925,2.699217558,-1.194620967,-2.342316866,-5.531712532,-6.169472694,-3.407925129,0.595818162,0.672199965,0.670787752,0.552187979,0.594707012,0.586399913,0.545122206,0.571932912,0.552273571,0.695315957,0.674930394,0.628787696,15.0597835,11.05087567,13.20336123,13.51090683,14.84347122,16.30082337,46.6009922
e088f3ff-e07a-40bb-a384-7a894ed163d6,-398.6002808,95.2538681,4.83637476,23.00334167,-6.867110252,1.339575768,-21.43496132,-6.657800674,-29.72091293,-12.5975771,-15.53727341,-8.385500908,1.129546881,0.437717795,0.279654026,0.209478006,0.193076372,0.235808119,0.240268379,0.239424288,0.26256758,0.312196076,0.374664247,0.42776835,0.506650448,16.39286044,14.71124592,20.7521842,19.06301621,19.94928081,19.72379612,53.06055165
61456348-f70d-4642-b8b4-24fcef671a18,-645.5076294,100.7566681,-0.109810688,30.72881126,8.686405182,-5.856929302,-17.41742134,-13.48493862,-14.85365677,-17.08261871,-10.29556847,-15.27043629,-6.67210865,0.281286925,0.198660135,0.257881939,0.404476285,0.378906071,0.285083205,0.28044796,0.237608865,0.190047756,0.203857243,0.219207719,0.284751981,15.25728497,18.96570392,19.3192399,17.89098254,19.96361142,16.06251755,48.05996268
4daaec62-3a59-4290-99fc-0c6d363dc1cc,-494.9005432,21.03983498,-9.198886871,1.392971516,-6.275945663,4.010447502,-3.148129225,-3.548861027,-6.01397562,-2.473075151,1.428701997,-4.803267956,0.14973101,0.234937385,0.214426368,0.232237846,0.242021084,0.210163683,0.2019528,0.222029313,0.209682658,0.191287547,0.179062456,0.191651896,0.220746785,13.18354903,12.55247177,14.53637789,14.74953607,15.84202135,15.43129732,27.81098833
88498dd4-82ce-4430-9f7d-ca005a7c989e,-483.8592529,34.12395477,-10.56855011,4.819005966,3.653258085,0.606033742,-1.890988588,-4.725427628,-6.603189945,-4.127286911,-2.10388279,-3.798413277,-1.970404506,0.267894953,0.278546125,0.309649348,0.325113386,0.260337144,0.25572592,0.302466214,0.293696702,0.26877287,0.29160127,0.275391579,0.265980422,14.44248909,11.71965639,13.69746477,14.67945464,15.66750263,16.09402595,30.81026349
75b31d25-8d12-4af1-8e19-f49df43bb674,-421.8995667,63.85844803,17.4750042,16.22589493,9.366121292,11.7223196,4.188588142,4.797967911,5.980793953,-2.624465704,-1.159868479,2.825041533,0.6622563,0.457235545,0.465213597,0.512518942,0.58123064,0.887568891,0.628929257,0.381567597,0.319153845,0.318308085,0.36375159,0.403135955,0.475908369,16.25492945,11.0220467,13.37487873,13.95351651,17.40161334,15.7729602,44.59660523
df07a903-8de2-453b-83f2-a226442f7e92,-480.2396851,67.12659454,-7.191574097,30.18147278,-17.45775986,-9.157384872,-7.543038845,-6.40236187,-5.038865566,-9.525590897,2.675667524,-2.778245449,-5.514605045,0.519470096,0.428131074,0.439323425,0.420517981,0.362798214,0.369634509,0.458498538,0.463012218,0.379136324,0.310562879,0.349797338,0.508038461,16.50332883,13.51560892,16.44137871,15.92469048,18.23162001,18.66377943,51.01138906
7c04ad20-58f1-41be-82f5-d21239a33c81,-433.120636,29.93518066,12.52660656,1.664092422,2.476135015,8.892681122,-3.387466192,3.253805399,-5.692615032,-0.769927323,-1.656015158,-1.102403164,-1.142512202,0.433537781,0.388910383,0.366345376,0.339669317,0.365937918,0.428758949,0.510232925,0.504240096,0.567748129,0.670322239,0.573711157,0.458545238,14.18486861,12.58608556,14.25450852,14.0504864,15.45118397,17.15828813,48.55043205
ce047b79-fd52-4ac5-a451-f27d8a368985,-471.3513489,23.2066021,-13.19203854,4.088144779,-1.88451612,2.259924412,-4.820706844,-3.518421173,-3.190787315,-3.296175957,-1.882007957,-2.249421597,-0.318665117,0.488460302,0.486209065,0.439358562,0.435709417,0.397768378,0.402572513,0.481574625,0.542496622,0.587372422,0.58929038,0.485915333,0.436061561,15.74756026,11.90837575,15.05762009,14.85557711,16.12873303,16.45838945,43.47322691
96383e1e-df5b-4359-a234-310af53b242b,-329.0950928,63.3098793,-42.35813522,27.87534332,-15.51721001,11.99054241,-18.97074509,-7.284569263,-3.248419762,-0.75564146,0.901011586,-9.744617462,2.737602472,0.477367073,0.561385632,0.519176781,0.42324692,0.369753659,0.411357522,0.482148141,0.52498132,0.533828497,0.524004877,0.47294417,0.459973931,17.17011819,12.24949305,13.90413993,15.95516076,17.24896788,18.21517309,55.80135352
af5d8323-3730-497b-ba08-ecf1330a3284,-330.1468201,131.1427307,-2.492977619,27.7115345,-1.360846758,16.42486954,-9.63359642,-4.256252766,-4.555843353,-9.055934906,0.815020144,-9.603089333,-3.705230236,0.478952765,0.315930933,0.256912142,0.330684155,0.361478239,0.461210817,0.597441316,0.46941483,0.393428832,0.25332427,0.443845093,0.554238856,20.33482732,15.61908166,17.39059219,15.88346461,18.20326768,16.78192456,53.30870808
593a4545-2ac2-4a5f-8dd5-2fbdc076dbf8,-723.2842407,98.02474976,-11.86663914,28.25684929,-25.75831795,11.1940546,-21.75501442,-2.27616334,-10.978405,-7.099188805,2.459298134,-5.148258209,4.404542923,0.417377889,0.300508738,0.333663315,0.338337183,0.401925355,0.449534595,0.498812258,0.503987193,0.333623976,0.311695069,0.280595392,0.456809878,13.30580263,13.56969142,16.91710323,15.51812141,16.05915556,15.57866369,52.01091881
1de5e150-beb9-4fa9-8be8-cc13304e8b29,-513.2921143,18.73562431,-2.977324724,1.952053428,-0.094233237,2.580722809,-4.760990143,-1.563550353,-2.286183119,-3.036036968,0.461662322,-1.707717776,0.053775117,0.639886618,0.660772264,0.711691141,0.714603961,0.696457446,0.684815228,0.682330549,0.724957764,0.700227797,0.648904264,0.624912977,0.635005116,12.74460275,11.07173042,12.94064714,13.0683284,14.707353,15.22641801,43.75483627
2d79489b-f607-41a0-916c-ad0c678f4a03,-443.8359985,30.98437309,-3.075298548,4.309069157,-15.92730427,3.532090664,-7.528161526,-5.668874264,-2.99967289,1.534089088,1.023851156,-1.291483164,0.277585089,0.391184539,0.40901807,0.392547816,0.397995651,0.41511324,0.430502862,0.487628728,0.479744375,0.434246987,0.416695744,0.333590299,0.350423127,13.54814325,11.67111104,15.68428679,15.98246557,15.74784005,16.21030601,44.39495979
351ceaf5-1969-4382-8986-43392ce5dc41,-555.4463501,27.62662697,-79.60411835,63.60970688,-58.22820663,29.31056786,-25.88348389,16.8596611,-32.36304092,6.059734344,10.41422367,-25.13792229,8.693663597,0.106249057,0.174764544,0.141459823,0.226616129,0.23250024,0.358391613,0.530416667,0.397434801,0.703768313,0.328974277,0.246593818,0.11562153,14.42333561,12.59447452,17.47865699,21.28140278,22.69922407,23.57964319,63.34783106
ea831109-dd33-4a70-b0fb-a07419494bf4,-480.9149475,47.46472168,-24.95108223,-8.293076515,-22.40715599,-10.34598827,3.968138218,-6.800569534,1.221791387,-5.397211075,-2.845203876,-0.15035446,-5.484135628,0.546156943,0.418518513,0.41484195,0.383051932,0.407573819,0.487469494,0.538168967,0.624128103,0.62613374,0.596094131,0.48849842,0.508297563,15.08102957,12.3988082,15.87331706,17.14128819,19.17167242,20.06186158,47.17242646
fa3cdedb-afb1-4baa-8a51-56dff85460cb,-508.6456604,22.37023926,-3.948018789,3.960301638,-5.099153996,5.373461723,-4.782870293,-0.862399459,-2.415603638,0.417470694,1.88474524,-2.605833769,0.426318377,0.581351578,0.592205346,0.610199869,0.613331318,0.60814029,0.583216071,0.591109574,0.602375865,0.588691473,0.56905812,0.579375565,0.57790792,9.97522193,8.558325234,9.709810024,10.45152798,11.88161703,12.02437419,31.02398752
bb26cc35-efde-493b-989e-e66b116f3007,-450.089447,109.2272415,-62.07077026,16.85890579,-27.09756851,9.481514931,-9.341349602,-11.66625977,-30.59775734,-5.559705257,-7.724775314,-18.41595459,-10.05384445,0.309017867,0.202075198,0.227555409,0.348992288,0.549813211,0.611581266,0.558400631,0.419597089,0.345487475,0.42460981,0.35358569,0.318281591,19.16038857,14.43902706,16.71436288,16.09840087,18.25341759,19.94338124,57.09167753
26f9e573-3e23-424c-a75a-d2b1a91a575c,-403.6707458,47.51979828,0.166159287,14.44727516,-6.462705612,9.94728756,-10.51226997,-4.48719883,1.838457227,-8.081035614,-1.12733233,-1.15356648,-1.965759873,0.534624219,0.536320031,0.540587366,0.505172908,0.355189562,0.366517335,0.380243361,0.354957193,0.340277046,0.424088448,0.641027689,0.60591495,15.01163099,11.79855812,14.49808736,14.59950496,16.68507407,17.52240651,43.4987874
6eef7431-180a-4b33-add2-a091ef1cc862,-537.0772095,61.62643814,2.214535952,6.244783878,-8.739113808,-1.855484843,-5.94436264,-10.33740139,-7.783998966,-5.236583233,-1.337082863,-3.69363308,-1.159421444,0.437850028,0.336704552,0.345253646,0.335843951,0.324291259,0.342607707,0.316744059,0.3372069,0.285508484,0.346187651,0.470890343,0.390847415,16.76747283,11.19468208,18.08920251,15.97221446,16.77111552,17.30271282,44.59767599
36090427-bc31-487b-ae27-1b7105ce39ca,-252.0809631,80.01728821,-28.37207031,22.75402832,-35.467556,19.54497528,-23.03292656,2.382991552,-24.51388359,-11.92213249,2.079720259,-13.07349396,3.661776781,0.479080439,0.449392706,0.480579555,0.458048642,0.396418959,0.444273829,0.433582723,0.385206878,0.377619296,0.340314537,0.370411336,0.441880196,16.48385141,11.76277484,14.93197374,14.84450303,16.63371618,18.74143582,58.50941215
ae8a4057-8dd1-492e-aeeb-25612e038367,-577.4538574,21.16376686,0.408800542,4.536764622,-5.195414543,2.18063736,-0.436811507,-2.737079144,-5.108417511,-2.44329524,0.021484712,-2.13050127,-0.827186525,0.110727347,0.105871208,0.117024876,0.106554635,0.096172802,0.102439962,0.102054931,0.10708683,0.102518499,0.096597679,0.104260832,0.113525592,9.623697687,8.496647005,9.425551262,9.572717611,10.14600258,10.24011874,16.00833808
fa9c51ca-6cb0-47a9-b1d3-0ac787303729,-445.5140991,85.69137573,-31.58830261,4.646162033,-20.22667503,1.113347173,-34.01826477,-32.60689163,-5.476556778,-2.807078362,-1.257782459,-5.219707966,-4.45315218,0.168587193,0.132151753,0.190577239,0.253830731,0.269107819,0.329441071,0.258105129,0.203649208,0.416247487,0.474727213,0.231522828,0.242177412,15.18320716,16.37034001,18.59179291,16.91848445,22.49634774,20.48020069,54.18370051
7b977fad-f06c-4140-b461-475adf85a9aa,-398.3694153,44.49736786,-14.06589794,20.6438179,-6.448533058,18.48031044,-13.08688927,3.654531002,-12.94878101,-0.891716957,5.456350327,-5.84132576,2.206578732,0.294629902,0.257296085,0.223826051,0.239578933,0.257397413,0.291663706,0.344032317,0.329461157,0.284825712,0.283590227,0.26257059,0.254892737,13.95852149,11.66987026,13.84888416,14.06775143,15.14731943,15.65765386,37.00476191
ddb73162-05c4-4b95-b0cd-0651508608d0,-570.8548584,35.52261734,-29.12932396,24.92963409,1.059113026,-1.527383089,2.142878771,-4.514594555,-1.177904725,0.055416863,-3.179869652,-6.636031151,-1.245555758,0.434422195,0.475793153,0.51450336,0.559396803,0.572182775,0.439734995,0.346122652,0.352268249,0.431717932,0.439899921,0.459064096,0.421901107,19.40850873,12.070657,15.05310969,15.22449686,16.66372943,21.19390442,43.17624754
0b9db337-e893-43c2-876b-5bc438a8046e,-518.9910889,26.52543259,7.104755878,1.438190699,1.912766457,4.579679012,1.439187884,-0.232345283,-2.028758049,-1.147481799,-2.40499115,-3.950733423,-2.322006702,0.49487707,0.578600168,0.519525945,0.493374586,0.56065172,0.499553263,0.470676154,0.533839881,0.540865839,0.560644329,0.494229019,0.428390682,12.91623005,11.36898992,13.0473209,14.53570021,17.59801287,16.63722723,41.52960687
938fa612-0165-429d-80a0-13c5276c37fb,-492.2933655,62.24733734,-2.321196556,21.09664917,-16.27509117,7.708984852,-8.817290306,2.195949078,-3.892078876,-3.121003866,-0.395773172,-7.265399933,-0.068990596,0.310914755,0.302633882,0.374629319,0.419555128,0.486241668,0.509465575,0.447171152,0.513504267,0.473716646,0.430843353,0.340010703,0.339549273,15.29191223,13.72215334,17.41431797,16.8201145,16.14890105,16.30778883,50.80681713
c8ab2e2e-2faf-4912-bdfa-945870395ce1,-942.4633789,24.61063766,-22.6449852,-4.03522253,2.407717466,4.081686974,-9.621548653,-5.806736469,-2.679402113,1.076743722,3.500676394,-1.021933556,-3.215592623,0.342550695,0.325859606,0.421923816,0.500070214,0.447993845,0.366626084,0.435058206,0.392778546,0.351831943,0.35026288,0.257142127,0.312796414,11.35163831,10.31609568,16.46676355,19.59892771,20.54356003,18.67461795,45.96795516
a3e6ccb4-84e2-402a-89ac-a94e373051c7,-364.9892273,52.98966217,-22.57069588,11.26756477,-12.19153214,5.657887936,-14.19745445,-5.16004467,-8.947172165,-3.388950348,2.189324617,-4.26967144,-0.778723121,0.369844645,0.399370074,0.362573743,0.359357208,0.424790442,0.439219087,0.414823681,0.429554373,0.422167301,0.319902271,0.280562133,0.288680881,16.95216187,13.3888918,16.16359107,15.14842483,16.93384167,17.78537304,50.72601781
e6b7e71b-a560-4d37-8661-f60d5047549d,-297.6514893,72.84436035,-39.43094635,32.86571884,-27.69796562,24.79039955,-25.12258339,-2.704127312,-8.748673439,0.426624238,4.15901041,-12.1212492,2.967186213,0.376511514,0.290711969,0.258301169,0.399705678,0.509575486,0.431742847,0.381346464,0.356529325,0.414616525,0.524596572,0.419699132,0.388103008,16.59694026,12.09208561,14.56642762,15.41462234,19.0140959,18.31725832,58.4106042
9273fd7b-da5e-41e6-8f2f-5096486a74ac,-618.6826782,140.2427368,-11.56308746,53.79331589,-12.43916988,27.0460453,-15.3493166,4.969592094,-3.956437826,-0.987635076,4.10233593,-8.353551865,3.990353584,0.492459416,0.370885342,0.376423001,0.351697445,0.386790723,0.451476872,0.473574787,0.497399837,0.528255582,0.624747992,0.628816128,0.575374484,17.12145129,11.86689611,15.36504451,16.16753899,17.08158004,15.8648032,54.08257945
f7da17f7-ba0a-4a07-8115-d50021c16476,-385.4284973,51.61255264,-33.62197495,16.19059944,-33.65880203,10.12956524,-40.62429047,-4.317937374,-15.52472496,-9.076885223,-5.74442625,-11.46832085,-5.847577572,0.361417413,0.341013968,0.333436579,0.349701107,0.326341748,0.337761551,0.370516062,0.433230877,0.381844461,0.440201432,0.365866035,0.301981091,16.75437133,14.41638361,19.10753701,19.20014289,22.02617577,22.50146774,59.47340157
9ba200c8-94b2-490f-8d93-67a6cd3f17a9,-444.0300598,30.89584541,-0.032339666,7.066725731,-6.149748325,-0.923956573,-4.999634266,-8.22052002,-5.142642975,-2.845206976,-6.091906071,-3.415488005,-0.391700625,0.257790446,0.23441723,0.225035071,0.211269468,0.215436131,0.221762881,0.206215352,0.2238134,0.276321232,0.256950885,0.245561898,0.278099298,13.89256709,14.20612117,16.95320542,15.54762284,16.75176386,17.36939446,32.87669394
c84aea19-25b0-4b61-a8db-9650ae12456b,-437.7102356,26.23437309,-19.40381622,8.344045639,-14.08153152,7.807547092,-12.6319952,-1.695845008,-7.534684658,-3.706496239,-4.430633545,-5.963149548,-0.32501322,0.554468334,0.570148528,0.554420948,0.521503806,0.500765622,0.490019441,0.482553273,0.485081077,0.515173316,0.53443861,0.555620134,0.56112349,14.94124921,12.10607156,14.85992656,14.68583303,16.51711501,16.50333927,47.71622608
ab0ecb52-68d2-4512-912b-4a77cb28fa85,-321.3345947,50.62737274,-25.42225456,24.84051132,-19.99659348,10.33094025,-20.53014565,5.411841393,-19.26476288,-3.928356409,-13.73379135,-15.2153635,-1.189230084,0.435685009,0.394681215,0.375834048,0.382742524,0.390106916,0.407416165,0.516617,0.614660561,0.593513727,0.515971363,0.492854685,0.454681337,15.39523877,12.19710287,16.13601984,15.81276846,17.85294509,17.28052858,51.10602647
b38a7bee-64e2-42a2-8d6a-731ca73ba1c2,-624.1483154,138.429306,-42.03985596,-9.070821762,-33.90632629,2.263767004,-18.83913612,-6.76280117,-8.109277725,-13.52911282,-8.31849575,-15.41925335,-7.234162807,0.851630092,0.176937044,0.057671703,0.062659815,0.070586778,0.081145026,0.126094386,0.366934776,0.148141712,0.26712501,0.162681758,0.338741392,13.68839762,14.60290056,20.86298571,23.47743675,23.79526206,14.69497193,49.51882062
8533d015-9048-4729-af43-0b819e42939e,-779.8729248,16.19792747,3.118543625,5.290323257,0.078323819,1.200299263,-0.946080029,-1.705724239,-2.201815605,-2.964660645,-1.84662354,-3.232603312,-3.03658247,0.712476552,0.765089273,0.809859276,0.821696639,0.748549521,0.690569401,0.698411763,0.696888685,0.700088441,0.678854346,0.682136476,0.689896226,14.97668761,10.64519755,12.74507171,12.97305631,14.13772516,14.50771563,44.69345941
e9fa8848-14a9-4e89-8c22-4737ccea7632,-454.973938,34.58028793,-7.138663769,12.05434418,-5.03674078,8.307566643,-4.866404057,-2.734132767,-4.22591877,2.239763498,0.88200444,-3.985393047,-1.036576271,0.55672431,0.555666983,0.568832755,0.531603336,0.543263912,0.598514378,0.650008261,0.694270015,0.669760883,0.626479268,0.568961918,0.563858926,13.13455064,9.387958343,12.32558718,13.05845578,15.16255957,14.74173447,38.4135696
3b2028a4-f2e5-4462-b618-7d5240be8af7,-517.1226807,17.05436325,-3.793997765,3.580684423,-5.178903103,0.964385092,-7.523574352,-1.23298049,-4.696951389,-3.84782505,2.131448746,-2.195554972,0.037693378,0.472593695,0.448065251,0.490062565,0.463254333,0.504212916,0.560480416,0.4557634,0.441498816,0.432373613,0.410988867,0.471940309,0.478731126,18.15074158,12.15270624,15.136269,15.05732351,15.1783856,18.9833845,37.52531663
ee4fd5b2-d951-4ba3-9bed-b1269a6c0091,-472.9934692,58.16511154,-6.316086292,-2.823375702,-6.865888119,-0.615987122,-0.332287133,-4.693049431,-13.56987286,0.15257369,3.648478985,-3.853096724,-0.947507381,0.491976529,0.483378291,0.525684416,0.397937357,0.411296695,0.417012453,0.332234472,0.366634279,0.417950332,0.398153096,0.396693826,0.402266711,17.15710849,12.879859,14.17698905,15.23941025,16.8793649,18.02704278,48.16926609
64b7af3b-abd6-4803-b347-e16bdd84f0c3,-547.6984863,16.05443954,0.048174229,2.071801901,-2.386075258,1.743757606,-1.101578832,-1.035004258,-0.936475813,-0.866070569,-0.350737512,-1.75088203,-1.290983081,0.589913249,0.601851523,0.582663536,0.538013339,0.450188398,0.440759838,0.478041053,0.511815786,0.527554989,0.439758539,0.461800128,0.544277847,13.75826494,11.50239205,14.05477595,14.24818766,14.78342091,14.8590823,40.74981168
b27a5857-8df6-4f29-99ad-a572c02b597a,-356.3822632,69.46503448,-0.925660014,0.015671618,-4.967387199,-4.556657314,-9.414196968,-10.86202526,-9.597929001,-9.943425179,-3.654504299,-7.718544483,-5.022290707,0.422775418,0.423556268,0.443871319,0.489632279,0.491625279,0.560002923,0.584650576,0.650253057,0.674849153,0.690429151,0.511255801,0.439057231,17.78653294,11.989917,15.13537839,14.82754964,17.19536227,17.64310829,42.84293447
3e1be8df-6634-44ef-b0a1-a4ab499f2959,-502.1074524,11.30308723,-8.869754791,4.601521492,-6.989695072,-0.755580902,-3.723132372,-0.560291946,-2.480092287,0.877721548,1.983852625,-2.01670742,-0.0470099,0.514768302,0.587572694,0.694020927,0.604912817,0.60786128,0.637256861,0.672746718,0.687025964,0.580009222,0.543109655,0.547714889,0.517686188,12.62080642,10.78449782,13.06231978,13.89040883,14.88426964,15.89379232,38.59716298
4c89c375-73e9-43fc-8253-7dc83efc2ab2,-493.7371826,32.88164139,-7.283723354,8.828921318,0.703307629,11.77117348,-13.51804161,-3.010436058,-7.765366077,-1.030747175,-2.901591539,-5.747684002,-3.038408518,0.284428626,0.215521351,0.201417774,0.17818965,0.195221737,0.215903163,0.24185884,0.272266924,0.272669405,0.213027492,0.208576217,0.292659432,14.04393929,12.05525172,13.62520669,14.47143091,16.09975295,15.46825913,34.05596388
